compress_at_step,compression_ratio,compress_scale,seed,original_path,compressed_path,PSNR,SSIM
14,0.75,1.33,77,original_seed77.png,step14_ratio0.75_seed77_compressed.png,28.22,0.9311
14,0.75,1.33,78,original_seed78.png,step14_ratio0.75_seed78_compressed.png,28.38,0.9093
14,0.75,1.33,79,original_seed79.png,step14_ratio0.75_seed79_compressed.png,28.47,0.9291
14,0.75,1.33,80,original_seed80.png,step14_ratio0.75_seed80_compressed.png,28.66,0.9299
14,0.75,1.33,81,original_seed81.png,step14_ratio0.75_seed81_compressed.png,28.93,0.9297
14,0.75,1.33,82,original_seed82.png,step14_ratio0.75_seed82_compressed.png,28.09,0.9196
14,0.75,1.33,83,original_seed83.png,step14_ratio0.75_seed83_compressed.png,29.11,0.928
14,0.75,1.33,84,original_seed84.png,step14_ratio0.75_seed84_compressed.png,28.06,0.9176
14,0.75,1.33,85,original_seed85.png,step14_ratio0.75_seed85_compressed.png,28.93,0.9278
14,0.75,1.33,86,original_seed86.png,step14_ratio0.75_seed86_compressed.png,28.78,0.9337
14,0.75,1.33,87,original_seed87.png,step14_ratio0.75_seed87_compressed.png,28.09,0.9245
14,0.75,1.33,88,original_seed88.png,step14_ratio0.75_seed88_compressed.png,29.02,0.932
14,0.75,1.33,89,original_seed89.png,step14_ratio0.75_seed89_compressed.png,28.63,0.931
14,0.75,1.33,90,original_seed90.png,step14_ratio0.75_seed90_compressed.png,28.65,0.9289
14,0.75,1.33,91,original_seed91.png,step14_ratio0.75_seed91_compressed.png,29.06,0.9287
14,0.66,1.52,42,original_seed42.png,step14_ratio0.66_seed42_compressed.png,31.15,0.9528
14,0.66,1.52,43,original_seed43.png,step14_ratio0.66_seed43_compressed.png,29.7,0.9456
14,0.66,1.52,44,original_seed44.png,step14_ratio0.66_seed44_compressed.png,29.58,0.9469
14,0.66,1.52,45,original_seed45.png,step14_ratio0.66_seed45_compressed.png,28.47,0.9255
14,0.66,1.52,46,original_seed46.png,step14_ratio0.66_seed46_compressed.png,30.99,0.959
14,0.66,1.52,47,original_seed47.png,step14_ratio0.66_seed47_compressed.png,30.81,0.9484
14,0.66,1.52,48,original_seed48.png,step14_ratio0.66_seed48_compressed.png,29.22,0.9419
14,0.66,1.52,49,original_seed49.png,step14_ratio0.66_seed49_compressed.png,31.4,0.9526
14,0.66,1.52,50,original_seed50.png,step14_ratio0.66_seed50_compressed.png,30.88,0.9457
14,0.66,1.52,51,original_seed51.png,step14_ratio0.66_seed51_compressed.png,29.87,0.9407
14,0.66,1.52,52,original_seed52.png,step14_ratio0.66_seed52_compressed.png,30.73,0.9458
14,0.66,1.52,53,original_seed53.png,step14_ratio0.66_seed53_compressed.png,29.74,0.9497
14,0.66,1.52,54,original_seed54.png,step14_ratio0.66_seed54_compressed.png,31.28,0.9451
14,0.66,1.52,55,original_seed55.png,step14_ratio0.66_seed55_compressed.png,29.92,0.9482
14,0.66,1.52,56,original_seed56.png,step14_ratio0.66_seed56_compressed.png,30.58,0.95
14,0.66,1.52,57,original_seed57.png,step14_ratio0.66_seed57_compressed.png,31.17,0.9443
14,0.66,1.52,58,original_seed58.png,step14_ratio0.66_seed58_compressed.png,29.55,0.9362
14,0.66,1.52,59,original_seed59.png,step14_ratio0.66_seed59_compressed.png,30.22,0.9371
14,0.66,1.52,60,original_seed60.png,step14_ratio0.66_seed60_compressed.png,29.0,0.9327
14,0.66,1.52,61,original_seed61.png,step14_ratio0.66_seed61_compressed.png,30.37,0.9505
14,0.66,1.52,62,original_seed62.png,step14_ratio0.66_seed62_compressed.png,30.21,0.9435
14,0.66,1.52,63,original_seed63.png,step14_ratio0.66_seed63_compressed.png,29.72,0.935
14,0.66,1.52,64,original_seed64.png,step14_ratio0.66_seed64_compressed.png,29.26,0.9407
14,0.66,1.52,65,original_seed65.png,step14_ratio0.66_seed65_compressed.png,30.43,0.949
14,0.66,1.52,66,original_seed66.png,step14_ratio0.66_seed66_compressed.png,29.62,0.9517
14,0.66,1.52,67,original_seed67.png,step14_ratio0.66_seed67_compressed.png,30.36,0.9396
14,0.66,1.52,68,original_seed68.png,step14_ratio0.66_seed68_compressed.png,29.02,0.9449
14,0.66,1.52,69,original_seed69.png,step14_ratio0.66_seed69_compressed.png,30.27,0.9411
14,0.66,1.52,70,original_seed70.png,step14_ratio0.66_seed70_compressed.png,29.15,0.9437
14,0.66,1.52,71,original_seed71.png,step14_ratio0.66_seed71_compressed.png,29.69,0.9426
14,0.66,1.52,72,original_seed72.png,step14_ratio0.66_seed72_compressed.png,31.69,0.9582
14,0.66,1.52,73,original_seed73.png,step14_ratio0.66_seed73_compressed.png,27.9,0.9344
14,0.66,1.52,74,original_seed74.png,step14_ratio0.66_seed74_compressed.png,30.41,0.9507
14,0.66,1.52,75,original_seed75.png,step14_ratio0.66_seed75_compressed.png,30.38,0.9462
14,0.66,1.52,76,original_seed76.png,step14_ratio0.66_seed76_compressed.png,30.28,0.9437
14,0.66,1.52,77,original_seed77.png,step14_ratio0.66_seed77_compressed.png,29.52,0.9473
14,0.66,1.52,78,original_seed78.png,step14_ratio0.66_seed78_compressed.png,30.22,0.9325
14,0.66,1.52,79,original_seed79.png,step14_ratio0.66_seed79_compressed.png,30.1,0.9471
14,0.66,1.52,80,original_seed80.png,step14_ratio0.66_seed80_compressed.png,29.45,0.9435
14,0.66,1.52,81,original_seed81.png,step14_ratio0.66_seed81_compressed.png,30.04,0.947
14,0.66,1.52,82,original_seed82.png,step14_ratio0.66_seed82_compressed.png,29.65,0.9398
14,0.66,1.52,83,original_seed83.png,step14_ratio0.66_seed83_compressed.png,30.51,0.9475
14,0.66,1.52,84,original_seed84.png,step14_ratio0.66_seed84_compressed.png,29.46,0.9385
14,0.66,1.52,85,original_seed85.png,step14_ratio0.66_seed85_compressed.png,30.3,0.9455
14,0.66,1.52,86,original_seed86.png,step14_ratio0.66_seed86_compressed.png,29.89,0.9499
14,0.66,1.52,87,original_seed87.png,step14_ratio0.66_seed87_compressed.png,29.16,0.9373
14,0.66,1.52,88,original_seed88.png,step14_ratio0.66_seed88_compressed.png,30.32,0.9488
14,0.66,1.52,89,original_seed89.png,step14_ratio0.66_seed89_compressed.png,29.95,0.9471
14,0.66,1.52,90,original_seed90.png,step14_ratio0.66_seed90_compressed.png,29.18,0.9409
14,0.66,1.52,91,original_seed91.png,step14_ratio0.66_seed91_compressed.png,30.27,0.9451
14,0.5,2.0,42,original_seed42.png,step14_ratio0.5_seed42_compressed.png,33.46,0.969
14,0.5,2.0,43,original_seed43.png,step14_ratio0.5_seed43_compressed.png,32.79,0.9695
14,0.5,2.0,44,original_seed44.png,step14_ratio0.5_seed44_compressed.png,32.18,0.966
14,0.5,2.0,45,original_seed45.png,step14_ratio0.5_seed45_compressed.png,30.76,0.9512
14,0.5,2.0,46,original_seed46.png,step14_ratio0.5_seed46_compressed.png,33.39,0.975
14,0.5,2.0,47,original_seed47.png,step14_ratio0.5_seed47_compressed.png,32.85,0.9681
14,0.5,2.0,48,original_seed48.png,step14_ratio0.5_seed48_compressed.png,31.4,0.9634
14,0.5,2.0,49,original_seed49.png,step14_ratio0.5_seed49_compressed.png,34.49,0.9729
14,0.5,2.0,50,original_seed50.png,step14_ratio0.5_seed50_compressed.png,32.59,0.965
14,0.5,2.0,51,original_seed51.png,step14_ratio0.5_seed51_compressed.png,31.56,0.9629
14,0.5,2.0,52,original_seed52.png,step14_ratio0.5_seed52_compressed.png,32.64,0.9659
14,0.5,2.0,53,original_seed53.png,step14_ratio0.5_seed53_compressed.png,31.86,0.9688
14,0.5,2.0,54,original_seed54.png,step14_ratio0.5_seed54_compressed.png,33.22,0.965
14,0.5,2.0,55,original_seed55.png,step14_ratio0.5_seed55_compressed.png,32.53,0.9678
14,0.5,2.0,56,original_seed56.png,step14_ratio0.5_seed56_compressed.png,31.72,0.9672
14,0.5,2.0,57,original_seed57.png,step14_ratio0.5_seed57_compressed.png,32.77,0.9639
14,0.5,2.0,58,original_seed58.png,step14_ratio0.5_seed58_compressed.png,31.87,0.9618
14,0.5,2.0,59,original_seed59.png,step14_ratio0.5_seed59_compressed.png,32.02,0.9605
14,0.5,2.0,60,original_seed60.png,step14_ratio0.5_seed60_compressed.png,31.48,0.9638
14,0.5,2.0,61,original_seed61.png,step14_ratio0.5_seed61_compressed.png,31.87,0.967
14,0.5,2.0,62,original_seed62.png,step14_ratio0.5_seed62_compressed.png,32.46,0.962
14,0.5,2.0,63,original_seed63.png,step14_ratio0.5_seed63_compressed.png,31.92,0.9598
14,0.5,2.0,64,original_seed64.png,step14_ratio0.5_seed64_compressed.png,32.12,0.9648
14,0.5,2.0,65,original_seed65.png,step14_ratio0.5_seed65_compressed.png,31.72,0.9675
14,0.5,2.0,66,original_seed66.png,step14_ratio0.5_seed66_compressed.png,31.69,0.9694
14,0.5,2.0,67,original_seed67.png,step14_ratio0.5_seed67_compressed.png,33.07,0.9633
14,0.5,2.0,68,original_seed68.png,step14_ratio0.5_seed68_compressed.png,31.59,0.9667
14,0.5,2.0,69,original_seed69.png,step14_ratio0.5_seed69_compressed.png,32.96,0.9671
14,0.5,2.0,70,original_seed70.png,step14_ratio0.5_seed70_compressed.png,31.76,0.9667
14,0.5,2.0,71,original_seed71.png,step14_ratio0.5_seed71_compressed.png,31.39,0.9651
14,0.5,2.0,72,original_seed72.png,step14_ratio0.5_seed72_compressed.png,34.24,0.9745
14,0.5,2.0,73,original_seed73.png,step14_ratio0.5_seed73_compressed.png,30.7,0.9598
14,0.5,2.0,74,original_seed74.png,step14_ratio0.5_seed74_compressed.png,33.23,0.9716
14,0.5,2.0,75,original_seed75.png,step14_ratio0.5_seed75_compressed.png,32.48,0.9684
14,0.5,2.0,76,original_seed76.png,step14_ratio0.5_seed76_compressed.png,32.32,0.965
14,0.5,2.0,77,original_seed77.png,step14_ratio0.5_seed77_compressed.png,31.84,0.9684
14,0.5,2.0,78,original_seed78.png,step14_ratio0.5_seed78_compressed.png,31.71,0.953
14,0.5,2.0,79,original_seed79.png,step14_ratio0.5_seed79_compressed.png,32.24,0.967
14,0.5,2.0,80,original_seed80.png,step14_ratio0.5_seed80_compressed.png,31.79,0.9662
14,0.5,2.0,81,original_seed81.png,step14_ratio0.5_seed81_compressed.png,31.79,0.9652
14,0.5,2.0,82,original_seed82.png,step14_ratio0.5_seed82_compressed.png,31.83,0.9631
14,0.5,2.0,83,original_seed83.png,step14_ratio0.5_seed83_compressed.png,32.46,0.9669
14,0.5,2.0,84,original_seed84.png,step14_ratio0.5_seed84_compressed.png,32.13,0.9631
14,0.5,2.0,85,original_seed85.png,step14_ratio0.5_seed85_compressed.png,32.64,0.9681
14,0.5,2.0,86,original_seed86.png,step14_ratio0.5_seed86_compressed.png,32.29,0.9688
14,0.5,2.0,87,original_seed87.png,step14_ratio0.5_seed87_compressed.png,31.69,0.9644
14,0.5,2.0,88,original_seed88.png,step14_ratio0.5_seed88_compressed.png,32.01,0.9652
14,0.5,2.0,89,original_seed89.png,step14_ratio0.5_seed89_compressed.png,32.2,0.9673
14,0.5,2.0,90,original_seed90.png,step14_ratio0.5_seed90_compressed.png,32.32,0.9679
14,0.5,2.0,91,original_seed91.png,step14_ratio0.5_seed91_compressed.png,31.84,0.9639
14,0.4,2.5,42,original_seed42.png,step14_ratio0.4_seed42_compressed.png,34.43,0.9794
14,0.4,2.5,43,original_seed43.png,step14_ratio0.4_seed43_compressed.png,34.88,0.9797
14,0.4,2.5,44,original_seed44.png,step14_ratio0.4_seed44_compressed.png,33.85,0.977
14,0.4,2.5,45,original_seed45.png,step14_ratio0.4_seed45_compressed.png,32.01,0.9658
14,0.4,2.5,46,original_seed46.png,step14_ratio0.4_seed46_compressed.png,35.36,0.9825
14,0.4,2.5,47,original_seed47.png,step14_ratio0.4_seed47_compressed.png,34.77,0.9787
14,0.4,2.5,48,original_seed48.png,step14_ratio0.4_seed48_compressed.png,33.58,0.9764
14,0.4,2.5,49,original_seed49.png,step14_ratio0.4_seed49_compressed.png,35.68,0.9798
14,0.4,2.5,50,original_seed50.png,step14_ratio0.4_seed50_compressed.png,34.4,0.9748
14,0.4,2.5,51,original_seed51.png,step14_ratio0.4_seed51_compressed.png,33.86,0.9751
14,0.4,2.5,52,original_seed52.png,step14_ratio0.4_seed52_compressed.png,34.26,0.9756
14,0.4,2.5,53,original_seed53.png,step14_ratio0.4_seed53_compressed.png,33.66,0.9789
14,0.4,2.5,54,original_seed54.png,step14_ratio0.4_seed54_compressed.png,35.36,0.9771
14,0.4,2.5,55,original_seed55.png,step14_ratio0.4_seed55_compressed.png,34.58,0.9785
14,0.4,2.5,56,original_seed56.png,step14_ratio0.4_seed56_compressed.png,34.37,0.9783
14,0.4,2.5,57,original_seed57.png,step14_ratio0.4_seed57_compressed.png,34.52,0.9765
14,0.4,2.5,58,original_seed58.png,step14_ratio0.4_seed58_compressed.png,33.68,0.9739
14,0.4,2.5,59,original_seed59.png,step14_ratio0.4_seed59_compressed.png,34.44,0.974
14,0.4,2.5,60,original_seed60.png,step14_ratio0.4_seed60_compressed.png,33.18,0.9739
14,0.4,2.5,61,original_seed61.png,step14_ratio0.4_seed61_compressed.png,33.22,0.9753
14,0.4,2.5,62,original_seed62.png,step14_ratio0.4_seed62_compressed.png,34.72,0.9757
14,0.4,2.5,63,original_seed63.png,step14_ratio0.4_seed63_compressed.png,33.35,0.9707
14,0.4,2.5,64,original_seed64.png,step14_ratio0.4_seed64_compressed.png,33.57,0.9756
14,0.4,2.5,65,original_seed65.png,step14_ratio0.4_seed65_compressed.png,34.34,0.9779
14,0.4,2.5,66,original_seed66.png,step14_ratio0.4_seed66_compressed.png,34.0,0.9797
14,0.4,2.5,67,original_seed67.png,step14_ratio0.4_seed67_compressed.png,34.09,0.974
14,0.4,2.5,68,original_seed68.png,step14_ratio0.4_seed68_compressed.png,33.03,0.9755
14,0.4,2.5,69,original_seed69.png,step14_ratio0.4_seed69_compressed.png,34.84,0.9749
14,0.4,2.5,70,original_seed70.png,step14_ratio0.4_seed70_compressed.png,33.25,0.9768
14,0.4,2.5,71,original_seed71.png,step14_ratio0.4_seed71_compressed.png,33.41,0.9762
14,0.4,2.5,72,original_seed72.png,step14_ratio0.4_seed72_compressed.png,35.71,0.9806
14,0.4,2.5,73,original_seed73.png,step14_ratio0.4_seed73_compressed.png,32.06,0.9718
14,0.4,2.5,74,original_seed74.png,step14_ratio0.4_seed74_compressed.png,34.24,0.9785
14,0.4,2.5,75,original_seed75.png,step14_ratio0.4_seed75_compressed.png,33.85,0.9761
14,0.4,2.5,76,original_seed76.png,step14_ratio0.4_seed76_compressed.png,34.44,0.9785
14,0.4,2.5,77,original_seed77.png,step14_ratio0.4_seed77_compressed.png,34.15,0.9792
14,0.4,2.5,78,original_seed78.png,step14_ratio0.4_seed78_compressed.png,34.52,0.9742
14,0.4,2.5,79,original_seed79.png,step14_ratio0.4_seed79_compressed.png,33.87,0.9746
14,0.4,2.5,80,original_seed80.png,step14_ratio0.4_seed80_compressed.png,34.41,0.9786
14,0.4,2.5,81,original_seed81.png,step14_ratio0.4_seed81_compressed.png,34.54,0.9779
14,0.4,2.5,82,original_seed82.png,step14_ratio0.4_seed82_compressed.png,33.84,0.9739
14,0.4,2.5,83,original_seed83.png,step14_ratio0.4_seed83_compressed.png,34.63,0.9788
14,0.4,2.5,84,original_seed84.png,step14_ratio0.4_seed84_compressed.png,33.94,0.9752
14,0.4,2.5,85,original_seed85.png,step14_ratio0.4_seed85_compressed.png,34.32,0.9778
14,0.4,2.5,86,original_seed86.png,step14_ratio0.4_seed86_compressed.png,33.67,0.9773
14,0.4,2.5,87,original_seed87.png,step14_ratio0.4_seed87_compressed.png,33.43,0.975
14,0.4,2.5,88,original_seed88.png,step14_ratio0.4_seed88_compressed.png,34.17,0.9769
14,0.4,2.5,89,original_seed89.png,step14_ratio0.4_seed89_compressed.png,34.26,0.9808
14,0.4,2.5,90,original_seed90.png,step14_ratio0.4_seed90_compressed.png,33.7,0.9754
14,0.4,2.5,91,original_seed91.png,step14_ratio0.4_seed91_compressed.png,34.21,0.9757
14,0.33,3.03,42,original_seed42.png,step14_ratio0.33_seed42_compressed.png,36.73,0.9847
14,0.33,3.03,43,original_seed43.png,step14_ratio0.33_seed43_compressed.png,36.54,0.9857
14,0.33,3.03,44,original_seed44.png,step14_ratio0.33_seed44_compressed.png,35.16,0.9831
14,0.33,3.03,45,original_seed45.png,step14_ratio0.33_seed45_compressed.png,34.11,0.9776
14,0.33,3.03,46,original_seed46.png,step14_ratio0.33_seed46_compressed.png,36.63,0.9873
14,0.33,3.03,47,original_seed47.png,step14_ratio0.33_seed47_compressed.png,36.53,0.9854
14,0.33,3.03,48,original_seed48.png,step14_ratio0.33_seed48_compressed.png,34.79,0.9819
14,0.33,3.03,49,original_seed49.png,step14_ratio0.33_seed49_compressed.png,36.88,0.9844
14,0.33,3.03,50,original_seed50.png,step14_ratio0.33_seed50_compressed.png,36.05,0.9824
14,0.33,3.03,51,original_seed51.png,step14_ratio0.33_seed51_compressed.png,35.34,0.9812
14,0.33,3.03,52,original_seed52.png,step14_ratio0.33_seed52_compressed.png,35.85,0.9829
14,0.33,3.03,53,original_seed53.png,step14_ratio0.33_seed53_compressed.png,34.23,0.9842
14,0.33,3.03,54,original_seed54.png,step14_ratio0.33_seed54_compressed.png,37.19,0.9834
14,0.33,3.03,55,original_seed55.png,step14_ratio0.33_seed55_compressed.png,36.05,0.9851
14,0.33,3.03,56,original_seed56.png,step14_ratio0.33_seed56_compressed.png,36.13,0.9843
14,0.33,3.03,57,original_seed57.png,step14_ratio0.33_seed57_compressed.png,36.46,0.9833
14,0.33,3.03,58,original_seed58.png,step14_ratio0.33_seed58_compressed.png,34.89,0.9799
14,0.33,3.03,59,original_seed59.png,step14_ratio0.33_seed59_compressed.png,35.45,0.9806
14,0.33,3.03,60,original_seed60.png,step14_ratio0.33_seed60_compressed.png,35.0,0.982
14,0.33,3.03,61,original_seed61.png,step14_ratio0.33_seed61_compressed.png,35.33,0.9832
14,0.33,3.03,62,original_seed62.png,step14_ratio0.33_seed62_compressed.png,34.88,0.9786
14,0.33,3.03,63,original_seed63.png,step14_ratio0.33_seed63_compressed.png,35.01,0.9778
14,0.33,3.03,64,original_seed64.png,step14_ratio0.33_seed64_compressed.png,35.19,0.9815
14,0.33,3.03,65,original_seed65.png,step14_ratio0.33_seed65_compressed.png,36.34,0.9851
14,0.33,3.03,66,original_seed66.png,step14_ratio0.33_seed66_compressed.png,34.8,0.9844
14,0.33,3.03,67,original_seed67.png,step14_ratio0.33_seed67_compressed.png,37.02,0.9838
14,0.33,3.03,68,original_seed68.png,step14_ratio0.33_seed68_compressed.png,34.25,0.9809
14,0.33,3.03,69,original_seed69.png,step14_ratio0.33_seed69_compressed.png,36.21,0.9821
14,0.33,3.03,70,original_seed70.png,step14_ratio0.33_seed70_compressed.png,35.19,0.9828
14,0.33,3.03,71,original_seed71.png,step14_ratio0.33_seed71_compressed.png,35.29,0.9813
14,0.33,3.03,72,original_seed72.png,step14_ratio0.33_seed72_compressed.png,37.48,0.9866
14,0.33,3.03,73,original_seed73.png,step14_ratio0.33_seed73_compressed.png,34.23,0.9812
14,0.33,3.03,74,original_seed74.png,step14_ratio0.33_seed74_compressed.png,36.34,0.9855
14,0.33,3.03,75,original_seed75.png,step14_ratio0.33_seed75_compressed.png,36.07,0.9838
14,0.33,3.03,76,original_seed76.png,step14_ratio0.33_seed76_compressed.png,35.57,0.9821
14,0.33,3.03,77,original_seed77.png,step14_ratio0.33_seed77_compressed.png,35.02,0.983
14,0.33,3.03,78,original_seed78.png,step14_ratio0.33_seed78_compressed.png,36.07,0.9799
14,0.33,3.03,79,original_seed79.png,step14_ratio0.33_seed79_compressed.png,35.01,0.9821
14,0.33,3.03,80,original_seed80.png,step14_ratio0.33_seed80_compressed.png,35.42,0.984
14,0.33,3.03,81,original_seed81.png,step14_ratio0.33_seed81_compressed.png,35.88,0.9836
14,0.33,3.03,82,original_seed82.png,step14_ratio0.33_seed82_compressed.png,34.85,0.9802
14,0.33,3.03,83,original_seed83.png,step14_ratio0.33_seed83_compressed.png,35.47,0.9835
14,0.33,3.03,84,original_seed84.png,step14_ratio0.33_seed84_compressed.png,35.54,0.9806
14,0.33,3.03,85,original_seed85.png,step14_ratio0.33_seed85_compressed.png,36.37,0.9857
14,0.33,3.03,86,original_seed86.png,step14_ratio0.33_seed86_compressed.png,35.47,0.9845
14,0.33,3.03,87,original_seed87.png,step14_ratio0.33_seed87_compressed.png,34.41,0.9818
14,0.33,3.03,88,original_seed88.png,step14_ratio0.33_seed88_compressed.png,35.29,0.9821
14,0.33,3.03,89,original_seed89.png,step14_ratio0.33_seed89_compressed.png,35.41,0.9838
14,0.33,3.03,90,original_seed90.png,step14_ratio0.33_seed90_compressed.png,35.45,0.983
14,0.33,3.03,91,original_seed91.png,step14_ratio0.33_seed91_compressed.png,35.97,0.9833
14,0.25,4.0,42,original_seed42.png,step14_ratio0.25_seed42_compressed.png,38.2,0.9904
14,0.25,4.0,43,original_seed43.png,step14_ratio0.25_seed43_compressed.png,37.97,0.9896
14,0.25,4.0,44,original_seed44.png,step14_ratio0.25_seed44_compressed.png,37.58,0.9886
14,0.25,4.0,45,original_seed45.png,step14_ratio0.25_seed45_compressed.png,35.77,0.9843
14,0.25,4.0,46,original_seed46.png,step14_ratio0.25_seed46_compressed.png,39.17,0.9916
14,0.25,4.0,47,original_seed47.png,step14_ratio0.25_seed47_compressed.png,39.07,0.9906
14,0.25,4.0,48,original_seed48.png,step14_ratio0.25_seed48_compressed.png,36.99,0.9887
14,0.25,4.0,49,original_seed49.png,step14_ratio0.25_seed49_compressed.png,39.69,0.99
14,0.25,4.0,50,original_seed50.png,step14_ratio0.25_seed50_compressed.png,38.25,0.9884
14,0.25,4.0,51,original_seed51.png,step14_ratio0.25_seed51_compressed.png,37.54,0.9877
14,0.25,4.0,52,original_seed52.png,step14_ratio0.25_seed52_compressed.png,37.91,0.9888
14,0.25,4.0,53,original_seed53.png,step14_ratio0.25_seed53_compressed.png,37.39,0.99
14,0.25,4.0,54,original_seed54.png,step14_ratio0.25_seed54_compressed.png,39.29,0.989
14,0.25,4.0,55,original_seed55.png,step14_ratio0.25_seed55_compressed.png,38.31,0.99
14,0.25,4.0,56,original_seed56.png,step14_ratio0.25_seed56_compressed.png,37.84,0.9891
14,0.25,4.0,57,original_seed57.png,step14_ratio0.25_seed57_compressed.png,37.86,0.9878
14,0.25,4.0,58,original_seed58.png,step14_ratio0.25_seed58_compressed.png,36.8,0.9871
14,0.25,4.0,59,original_seed59.png,step14_ratio0.25_seed59_compressed.png,38.01,0.9883
14,0.25,4.0,60,original_seed60.png,step14_ratio0.25_seed60_compressed.png,37.06,0.9883
14,0.25,4.0,61,original_seed61.png,step14_ratio0.25_seed61_compressed.png,38.37,0.9904
14,0.25,4.0,62,original_seed62.png,step14_ratio0.25_seed62_compressed.png,37.86,0.9873
14,0.25,4.0,63,original_seed63.png,step14_ratio0.25_seed63_compressed.png,36.95,0.9845
14,0.25,4.0,64,original_seed64.png,step14_ratio0.25_seed64_compressed.png,37.13,0.9879
14,0.25,4.0,65,original_seed65.png,step14_ratio0.25_seed65_compressed.png,38.32,0.9898
14,0.25,4.0,66,original_seed66.png,step14_ratio0.25_seed66_compressed.png,37.04,0.9891
14,0.25,4.0,67,original_seed67.png,step14_ratio0.25_seed67_compressed.png,38.97,0.9895
14,0.25,4.0,68,original_seed68.png,step14_ratio0.25_seed68_compressed.png,36.89,0.9882
14,0.25,4.0,69,original_seed69.png,step14_ratio0.25_seed69_compressed.png,37.08,0.9871
14,0.25,4.0,70,original_seed70.png,step14_ratio0.25_seed70_compressed.png,36.74,0.9877
14,0.25,4.0,71,original_seed71.png,step14_ratio0.25_seed71_compressed.png,36.42,0.9879
14,0.25,4.0,72,original_seed72.png,step14_ratio0.25_seed72_compressed.png,38.91,0.9894
14,0.25,4.0,73,original_seed73.png,step14_ratio0.25_seed73_compressed.png,35.58,0.9862
14,0.25,4.0,74,original_seed74.png,step14_ratio0.25_seed74_compressed.png,37.74,0.9899
14,0.25,4.0,75,original_seed75.png,step14_ratio0.25_seed75_compressed.png,37.86,0.9894
14,0.25,4.0,76,original_seed76.png,step14_ratio0.25_seed76_compressed.png,37.84,0.9891
14,0.25,4.0,77,original_seed77.png,step14_ratio0.25_seed77_compressed.png,37.59,0.9902
14,0.25,4.0,78,original_seed78.png,step14_ratio0.25_seed78_compressed.png,37.8,0.987
14,0.25,4.0,79,original_seed79.png,step14_ratio0.25_seed79_compressed.png,37.89,0.9888
14,0.25,4.0,80,original_seed80.png,step14_ratio0.25_seed80_compressed.png,37.49,0.9888
14,0.25,4.0,81,original_seed81.png,step14_ratio0.25_seed81_compressed.png,37.05,0.9881
14,0.25,4.0,82,original_seed82.png,step14_ratio0.25_seed82_compressed.png,37.59,0.988
14,0.25,4.0,83,original_seed83.png,step14_ratio0.25_seed83_compressed.png,38.74,0.9898
14,0.25,4.0,84,original_seed84.png,step14_ratio0.25_seed84_compressed.png,37.05,0.9864
14,0.25,4.0,85,original_seed85.png,step14_ratio0.25_seed85_compressed.png,37.71,0.9901
14,0.25,4.0,86,original_seed86.png,step14_ratio0.25_seed86_compressed.png,38.02,0.9902
14,0.25,4.0,87,original_seed87.png,step14_ratio0.25_seed87_compressed.png,36.91,0.9879
14,0.25,4.0,88,original_seed88.png,step14_ratio0.25_seed88_compressed.png,37.83,0.9883
14,0.25,4.0,89,original_seed89.png,step14_ratio0.25_seed89_compressed.png,37.57,0.9894
14,0.25,4.0,90,original_seed90.png,step14_ratio0.25_seed90_compressed.png,38.03,0.9898
14,0.25,4.0,91,original_seed91.png,step14_ratio0.25_seed91_compressed.png,37.77,0.9882
16,1.0,1.0,42,original_seed42.png,step16_ratio1.0_seed42_compressed.png,27.77,0.8823
16,1.0,1.0,43,original_seed43.png,step16_ratio1.0_seed43_compressed.png,26.85,0.8868
16,1.0,1.0,44,original_seed44.png,step16_ratio1.0_seed44_compressed.png,26.04,0.8734
16,1.0,1.0,45,original_seed45.png,step16_ratio1.0_seed45_compressed.png,24.93,0.8406
16,1.0,1.0,46,original_seed46.png,step16_ratio1.0_seed46_compressed.png,27.38,0.9023
16,1.0,1.0,47,original_seed47.png,step16_ratio1.0_seed47_compressed.png,27.2,0.8876
16,1.0,1.0,48,original_seed48.png,step16_ratio1.0_seed48_compressed.png,26.21,0.8753
16,1.0,1.0,49,original_seed49.png,step16_ratio1.0_seed49_compressed.png,28.27,0.8884
16,1.0,1.0,50,original_seed50.png,step16_ratio1.0_seed50_compressed.png,27.18,0.8763
16,1.0,1.0,51,original_seed51.png,step16_ratio1.0_seed51_compressed.png,26.52,0.8615
16,1.0,1.0,52,original_seed52.png,step16_ratio1.0_seed52_compressed.png,26.93,0.8761
16,1.0,1.0,53,original_seed53.png,step16_ratio1.0_seed53_compressed.png,26.65,0.8815
16,1.0,1.0,54,original_seed54.png,step16_ratio1.0_seed54_compressed.png,27.79,0.8627
16,1.0,1.0,55,original_seed55.png,step16_ratio1.0_seed55_compressed.png,26.68,0.8855
16,1.0,1.0,56,original_seed56.png,step16_ratio1.0_seed56_compressed.png,27.35,0.8848
16,1.0,1.0,57,original_seed57.png,step16_ratio1.0_seed57_compressed.png,27.5,0.8711
16,1.0,1.0,58,original_seed58.png,step16_ratio1.0_seed58_compressed.png,26.42,0.8681
16,1.0,1.0,59,original_seed59.png,step16_ratio1.0_seed59_compressed.png,25.7,0.8447
16,1.0,1.0,60,original_seed60.png,step16_ratio1.0_seed60_compressed.png,25.51,0.8605
16,1.0,1.0,61,original_seed61.png,step16_ratio1.0_seed61_compressed.png,25.94,0.8718
